,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,polarity_api_output
10900,11585,28756,28756,39999,1350423255052640259,1350423255052640259,2021-01-16 18:12:48,2021-01-16,18:12:48,530,110576660,sima_kotecha,Sima Kotecha,,"Rasoolans 81, blind&amp;has heart disease. Shes Muslim,&amp;initially rejected #vaccine after worrying it contained pork. After chat with GP, she learnt it does NOT CONTAIN PORK or any meat,&amp;so had jab. She&amp;her daughter <USER> now hope others will do same #disinformation",en,"[{'screen_name': 'zohrahday', 'name': 'zohrah day', 'id': '899312864422506496'}]",[],[],3.0,20.0,77.0,"['vaccine', 'disinformation']",[],https://twitter.com/sima_kotecha/status/1350423255052640259,False,,1.0,https://pbs.twimg.com/ext_tw_video_thumb/1350423229152817157/pu/img/0EsPt9wL8ExccB7S.jpg,,,,,,,[],,,,,POSITIVE
4124,4361,21532,21532,30793,1366774850472280069,1366774850472280069,2021-03-02 21:08:12,2021-03-02,21:08:12,530,28169603,jennil_kvue,Jenni Lee,,.<USER> announced new vaccine scheduling system with new employees at call center. Appts for first doses go live Tues &amp; Thur nights. #vaccine #covid #kvue,en,"[{'screen_name': 'auspublichealth', 'name': 'austin public health', 'id': '870535057'}]",[],['https://pbs.twimg.com/media/EvfCew8XcAQJh2c.jpg'],3.0,10.0,19.0,"['vaccine', 'covid', 'kvue']",[],https://twitter.com/JenniL_KVUE/status/1366774850472280069,False,,1.0,https://pbs.twimg.com/media/EvfCew8XcAQJh2c.jpg,,,,,,,[],,,,,POSITIVE
8380,8928,26099,26099,36665,1355854088987049993,1355854088987049993,2021-01-31 17:53:00,2021-01-31,17:53:00,530,877150213332361216,collectorbk,CollectorBanaskantha,,"Today took first dose of #CovidVaccine with other team members of "" Team Banaskantha "". Frontline workers of related departments also given the first dose of the #vaccine today as a part of vaccination drive. #GetVaccinated #IndiaFightsCorona <USER>",en,"[{'screen_name': 'pkumarias', 'name': 'pankaj kumar, ias', 'id': '1945894908'}]",[],"['https://pbs.twimg.com/media/EtD2FLMXYAED_wA.jpg', 'https://pbs.twimg.com/media/EtD2F9aW8AY1P-V.jpg', 'https://pbs.twimg.com/media/EtD2GcUXUAAA9t4.jpg']",10.0,32.0,256.0,"['covidvaccine', 'vaccine', 'getvaccinated', 'indiafightscorona']",[],https://twitter.com/CollectorBK/status/1355854088987049993,False,,1.0,https://pbs.twimg.com/media/EtD2FLMXYAED_wA.jpg,,,,,,,[],,,,,POSITIVE
10661,11335,28506,28506,39683,1350920273537720326,1350920273537720326,2021-01-18 03:07:46,2021-01-18,03:07:46,530,45406521,bbcfrediani,Richard Frediani,,On <USER> on Monday well be joined by Prof Stephen Powis <USER> at 8.30am. Send us your questions on #vaccine and the latest on #covid19 #BBCBreakfast with <USER> and <USER> from 6am,en,"[{'screen_name': 'bbcbreakfast', 'name': 'bbc breakfast', 'id': '143415291'}, {'screen_name': 'nhsenglandnmd', 'name': 'nhsenglandnmd', 'id': '1014534275130122242'}, {'screen_name': 'louiseminchin', 'name': 'louise minchin', 'id': '117668291'}, {'screen_name': 'mrdanwalker', 'name': 'dan walker', 'id': '47945492'}]",[],['https://pbs.twimg.com/media/Er9u0_0XAAAwtdi.jpg'],0.0,4.0,15.0,"['vaccine', 'covid19', 'bbcbreakfast']",[],https://twitter.com/BBCFrediani/status/1350920273537720326,False,,1.0,https://pbs.twimg.com/media/Er9u0_0XAAAwtdi.jpg,,,,,,,[],,,,,POSITIVE
8810,9388,26559,26559,37255,1354960195420643336,1354960195420643336,2021-01-29 06:40:59,2021-01-29,06:40:59,530,1246263711976873987,awokezombie,Woke Zombie 😊,,"#US #COVID19 #vaccine Age distribution of Administered Vaccines in the US. This is the amount of 65+ (Blue) and 65- (Red) who have received doses of those that track this age breakout. Florida is #1 in the country, with PA/WI bringing up the rear. #NJ under 30% going to 65+",en,[],[],['https://pbs.twimg.com/media/Es3I1WnW8AwRVIx.jpg'],5.0,8.0,25.0,"['us', 'covid19', 'vaccine', 'nj']",[],https://twitter.com/AWokeZombie/status/1354960195420643336,False,,1.0,https://pbs.twimg.com/media/Es3I1WnW8AwRVIx.jpg,,,,,,,[],,,,,POSITIVE
11148,11848,29019,29019,40401,1350057732502654979,1350057732502654979,2021-01-15 18:00:20,2021-01-15,18:00:20,530,2937384027,lilianfaithfull,Lilian Faithfull Care 💚,,"More excitement as <USER> <USER> interviewed Suzannne, Director of Care and John Wick, resident at Faithfull House about our residents' #vaccine roll out. Watch<EMOJI:television>today at 1:30pm+6:30pm. Testament to #teamwork of our staff +#Gloucestershire #NHS<EMOJI:clapping_hands>",en,"[{'screen_name': 'knibbsey', 'name': 'steve knibbs', 'id': '19710698'}, {'screen_name': 'bbcpointswest', 'name': 'bbc points west', 'id': '337833938'}]",['http://www.lilianfaithfull.co.uk'],"['https://pbs.twimg.com/media/ErxdfwLW4AA4ufE.jpg', 'https://pbs.twimg.com/media/ErxdfwKW4AETH6L.jpg', 'https://pbs.twimg.com/media/ErxdfwEW8AAahom.jpg']",1.0,6.0,20.0,"['vaccine', 'teamwork', 'gloucestershire', 'nhs']",[],https://twitter.com/LilianFaithfull/status/1350057732502654979,False,,1.0,https://pbs.twimg.com/media/ErxdfwLW4AA4ufE.jpg,,,,,,,[],,,,,POSITIVE
6007,6387,23558,23558,33448,1361998416205725699,1361975643957780481,2021-02-17 16:48:21,2021-02-17,16:48:21,530,16936686,21wire,Patrick Henningsen,,"""These medical authorities &amp; media partners are currently preparing the public for disappointing news by informing us that we should expect to continue to wear #masks &amp; quarantine, because #vaccine will not stop the spread of COVID: the COVID will always be with us! It's a con.",en,[],[],[],4.0,37.0,96.0,"['masks', 'vaccine']",[],https://twitter.com/21WIRE/status/1361998416205725699,False,,0.0,,,,,,,,[],,,,,POSITIVE
1284,1361,18532,18532,26894,1373910669049917442,1373910669049917442,2021-03-22 13:43:24,2021-03-22,13:43:24,530,247930515,barrywaldo,Barry Waldo,,Good news! Coincidence <EMOJI:thinking_face> AZ recd neg press attacks yet cost signif less: $3-$4/dose vs $20-$30 for others??? Is big pharma at play? What do you think? #vaccinated #vaccine #COVID19 AstraZenecas Covid-19 Vaccine Found to Be 79% Effective in U.S. Study,en,[],['https://www.nytimes.com/2021/03/22/business/astrazeneca-covid19-vaccine-us-trials.html?smid=tw-share'],[],13.0,2.0,54.0,"['vaccinated', 'vaccine', 'covid19']",[],https://twitter.com/BarryWaldo/status/1373910669049917442,False,,0.0,,,,,,,,[],,,,,POSITIVE
10230,10881,28052,28052,39095,1351916812108238853,1351916812108238853,2021-01-20 21:07:40,2021-01-20,21:07:40,530,172283969,smilef_hull,Smile Foundation,,We love receiving photos of our volunteers at the #covid #vaccine hubs! Thank you <USER> <EMOJI:glowing_star> We think our new <USER> high vis jackets look fab too!! <EMOJI:glowing_star> Keep sharing your photos with us <EMOJI:slightly_smiling_face>,en,"[{'screen_name': 'steveallbones', 'name': 'steve allbones', 'id': '118441035'}, {'screen_name': 'help4healthyonl', 'name': 'helpforhealth', 'id': '3099018237'}]",[],['https://pbs.twimg.com/media/EsL5K3OW8AIvdbe.jpg'],0.0,1.0,13.0,"['covid', 'vaccine']",[],https://twitter.com/SmileF_Hull/status/1351916812108238853,False,,1.0,https://pbs.twimg.com/media/EsL5K3OW8AIvdbe.jpg,,,,,,,[],,,,,POSITIVE
11506,12233,29404,29404,40910,1349310704352808962,1349310704352808962,2021-01-13 16:31:55,2021-01-13,16:31:55,530,1472101243,kashmirlife,Kashmir Life,,"The first cache of #Covid_19 #vaccine, lands in #Srinagar. KL Photos by Bilal Bahadur",en,[],[],"['https://pbs.twimg.com/media/Erm2NdhUcAMPB28.jpg', 'https://pbs.twimg.com/media/Erm2PyPVkAMQhtO.jpg']",1.0,4.0,61.0,"['covid_19', 'vaccine', 'srinagar']",[],https://twitter.com/KashmirLife/status/1349310704352808962,False,,1.0,https://pbs.twimg.com/media/Erm2NdhUcAMPB28.jpg,,,,,,,[],,,,,POSITIVE
2938,3115,20286,20286,29197,1369955934349492224,1369955934349492224,2021-03-11 15:48:41,2021-03-11,15:48:41,530,18781212,stevescottnews,Steve Scott,,"Good morning from <USER> Its good to be back, after a day off following #COVID #vaccine shot #1. Im fortunate to have had no side effects from the shot. Everyone reacts differently. Have a great Thursday!",en,"[{'screen_name': 'wcbs880', 'name': 'wcbs newsradio 880', 'id': '16760131'}]",[],['https://pbs.twimg.com/media/EwMPqQaWYAUNKBE.jpg'],7.0,1.0,56.0,"['covid', 'vaccine']",[],https://twitter.com/SteveScottNEWS/status/1369955934349492224,False,,1.0,https://pbs.twimg.com/media/EwMPqQaWYAUNKBE.jpg,,,,,,,[],,,,,POSITIVE
4237,4482,21653,21653,30965,1366448147912937485,1366448147912937485,2021-03-01 23:30:00,2021-03-01,23:30:00,530,21082756,en_germany,All about Germany | deutschland.de,,Some #Germans avoid the #AstraZeneca #vaccine due to media reports that suggested it might be less effective in older people. So some German state ministers now propose that the vaccine should be given to lower priority groups as well. #VaccinesWork,en,[],['https://www.dw.com/en/germany-astrazeneca-vaccine-priority-groups-should-be-abolished/a-56730581'],[],0.0,4.0,115.0,"['germans', 'astrazeneca', 'vaccine', 'vaccineswork']",[],https://twitter.com/en_germany/status/1366448147912937485,False,,0.0,,,,,,,,[],,,,,POSITIVE
3587,3794,20965,20965,30063,1367913959035174915,1367913959035174915,2021-03-06 00:34:37,2021-03-06,00:34:37,530,2174878069,celtic_lass82,🅰️manda❌,,"FIRST JAB! I feel a heady sense of possibilities, a sense of future. The only thing I want to do is hug and see my belovd cousin, my best friend in Iceland, my good friends here and abroad, my famly in other states. #vaccine #covid_19 #covidvacccine",en,[],[],"['https://pbs.twimg.com/media/EvvOfYnXMAUMESO.jpg', 'https://pbs.twimg.com/media/EvvOfYmWgAMSx88.jpg']",4.0,0.0,13.0,"['vaccine', 'covid_19', 'covidvacccine']",[],https://twitter.com/celtic_lass82/status/1367913959035174915,False,,1.0,https://pbs.twimg.com/media/EvvOfYnXMAUMESO.jpg,,,,,,,[],,,,,POSITIVE
8705,9277,26448,26448,37114,1355156258056265736,1355156258056265736,2021-01-29 19:40:04,2021-01-29,19:40:04,530,869909089,hafezghanem_wb,Hafez Ghanem,,#Covid19 #vaccine delivery by #drone? The #DRC officially launched routine drone delivery operations to reach remote communities in the quateur province that may do just that. <USER> <USER>,en,"[{'screen_name': 'villagereach', 'name': 'villagereach', 'id': '43409437'}, {'screen_name': 'gavi', 'name': 'gavi, the vaccine alliance', 'id': '97219875'}]",['http://wrld.bg/5kKR50DlQ7U'],['https://pbs.twimg.com/media/Es57VRoXEAM2MxK.jpg'],1.0,20.0,54.0,"['covid19', 'vaccine', 'drone', 'drc']",[],https://twitter.com/HafezGhanem_WB/status/1355156258056265736,False,,1.0,https://pbs.twimg.com/media/Es57VRoXEAM2MxK.jpg,,,,,,,[],,,,,POSITIVE
9382,9992,27163,27163,37975,1353807068747149312,1353807068747149312,2021-01-26 02:18:52,2021-01-26,02:18:52,530,36037128,uk_daniel_card,MrR3b00t | #OctoberLockdown secure your cyberz!,,watch out for #vaccine #phishing attempts! This loads assets from NHS and looks pretty real except it asks for MONEY! don't give scammers ur deets peeps! #cyber #security #phishing #safety #HelpTheNormies,en,[],[],['https://pbs.twimg.com/media/EsmwHw8XMAAepAw.png'],3.0,22.0,18.0,"['vaccine', 'phishing', 'cyber', 'security', 'phishing', 'safety', 'helpthenormies']",[],https://twitter.com/UK_Daniel_Card/status/1353807068747149312,False,,1.0,https://pbs.twimg.com/media/EsmwHw8XMAAepAw.png,,,,,,,[],,,,,POSITIVE
183,195,17366,17366,25346,1376600460572889089,1376600460572889089,2021-03-29 23:51:40,2021-03-29,23:51:40,530,121191859,jenkatesdc,Jen Kates,,"State #COVID19 #vaccine eligibility update. 47 states have or will open up eligibility to those ages 16+ by May 1. These states represent 97% of the U.S. adult population. By the end of March, 14 states will have done so. List of states to follow:",en,[],[],[],3.0,22.0,52.0,"['covid19', 'vaccine']",[],https://twitter.com/jenkatesdc/status/1376600460572889089,False,,0.0,,,,,,,,[],,,,,POSITIVE
2345,2489,19660,19660,28386,1371503006882144259,1371503006882144259,2021-03-15 22:16:12,2021-03-15,22:16:12,530,68733988,monicazlam,Monica Lam,,6 reasons why the J&amp;J #vaccine gets a thumbs up from <USER> doctor <USER> 1) efficacy of J&amp;J trials was = to Moderna and Pfizer 2) antibodies increase over time: I see this as the gift that keeps on giving. <USER> <USER> <USER> <USER> <USER>,en,"[{'screen_name': 'ucsf', 'name': 'uc san francisco', 'id': '15458277'}, {'screen_name': 'monicagandhi9', 'name': 'monica gandhi md, mph', 'id': '1255393579507351554'}, {'screen_name': 'kqednews', 'name': 'kqed news', 'id': '14885540'}, {'screen_name': 'kqednewsroom', 'name': 'kqed newsroom', 'id': '1963314145'}, {'screen_name': 'priyadclemens', 'name': 'priya david clemens', 'id': '1210392916893540353'}, {'screen_name': 'bob_wachter', 'name': 'bob wachter', 'id': '239210681'}, {'screen_name': 'henryrubin1', 'name': 'henry rubin', 'id': '816049378813018112'}]",[],[],4.0,31.0,119.0,['vaccine'],[],https://twitter.com/monicazlam/status/1371503006882144259,False,,1.0,https://pbs.twimg.com/ext_tw_video_thumb/1371502632804577281/pu/img/jXGATiYa313I4WQh.jpg,,,,,,,[],,,,,POSITIVE
10778,11458,28629,28629,39828,1350726121747320834,1350726121747320834,2021-01-17 14:16:17,2021-01-17,14:16:17,530,819602856130985989,mohdnazminordin,NazmiNordin,,Alhamdulillah... received my 2nd dose of Covid-19 vaccine<EMOJI:syringe><EMOJI:syringe><EMOJI:syringe> 1st dose : 27/12/2020 2nd dose : 17/01/2021 #NazmiNordin #vaccine #covid19 #dubai #unitedarabemirates #UAE,en,[],[],"['https://pbs.twimg.com/media/Er6-Pi1XEAAPZa5.jpg', 'https://pbs.twimg.com/media/Er6-Pi2XYAENO8-.jpg', 'https://pbs.twimg.com/media/Er6-PivXAAEMJG9.jpg']",8.0,13.0,130.0,"['nazminordin', 'vaccine', 'covid19', 'dubai', 'unitedarabemirates', 'uae']",[],https://twitter.com/MohdNazmiNordin/status/1350726121747320834,False,,1.0,https://pbs.twimg.com/media/Er6-Pi1XEAAPZa5.jpg,,,,,,,[],,,,,POSITIVE
7996,8509,25680,25680,36130,1356678981467185152,1356678981467185152,2021-02-03 00:30:49,2021-02-03,00:30:49,530,3035539763,halaabouhassira,Hala Abou-Hassira,,"Had the honour today to speak with the Honorable .<USER> Speaker of the House of Commons. #peace, #justice, #Covid_19 #vaccine, #elections in Palestine were at the heart of our discussion <EMOJI:Seychelles>",en,"[{'screen_name': 'anthonyrota', 'name': 'anthony rota', 'id': '170377354'}]",[],['https://pbs.twimg.com/media/EtPkVwWXAAUzFap.jpg'],3.0,2.0,23.0,"['peace', 'justice', 'covid_19', 'vaccine', 'elections']",[],https://twitter.com/HalaAbouHassira/status/1356678981467185152,False,,1.0,https://pbs.twimg.com/media/EtPkVwWXAAUzFap.jpg,,,,,,,[],,,,,POSITIVE
12193,12955,30126,30126,41894,1347626793927401472,1347626793927401472,2021-01-09 01:00:40,2021-01-09,01:00:40,530,769265103539765249,homertonunison,HomertonUNISON,,"Homerton hospital UNISON steward Jordan getting her #COVID19 #vaccine on Wednesday. She reports: ""Such a relief to get my vaccine. I had a slight headache the day after and my arm was a bit sore, but feel fine now!"".",en,[],[],['https://pbs.twimg.com/media/ErO7bT1XIAQsH2G.jpg'],1.0,11.0,40.0,"['covid19', 'vaccine']",[],https://twitter.com/HomertonUNISON/status/1347626793927401472,False,,1.0,https://pbs.twimg.com/media/ErO7bT1XIAQsH2G.jpg,,,,,,,[],,,,,POSITIVE
10171,10818,27989,27989,39019,1352020741991116801,1352020741991116801,2021-01-21 04:00:38,2021-01-21,04:00:38,530,557183350,thp_hospital,Trillium Health Partners,,"With new information about the #COVID19vaccine circulating daily, it can be challenging to know what's myth and what's fact. <EMOJI:thinking_face><EMOJI:syringe> THP experts are here to help dispel some of the common misconceptions regarding #vaccine safety and efficacy.",en,[],[],['https://pbs.twimg.com/media/EsNXspaXcAIwRTg.jpg'],1.0,11.0,25.0,"['covid19vaccine', 'vaccine']",[],https://twitter.com/THP_hospital/status/1352020741991116801,False,,1.0,https://pbs.twimg.com/media/EsNXspaXcAIwRTg.jpg,,,,,,,[],,,,,POSITIVE
5496,5837,23008,23008,32738,1363345158498967556,1363345158498967556,2021-02-21 09:59:50,2021-02-21,09:59:50,530,587955457,shen_shiwei,Shen Shiwei沈诗伟,,"#China aid #COVID19 vaccine arrived in #Belarus, Central Eastern Europe. The #vaccine is developed by #Sinopharm.",en,[],[],"['https://pbs.twimg.com/media/EuuTLPzVEAInrR8.jpg', 'https://pbs.twimg.com/media/EuuTLQGVkAEtUF4.jpg', 'https://pbs.twimg.com/media/EuuTLQPU4Agj5ux.jpg', 'https://pbs.twimg.com/media/EuuTLQaUcAQPnTg.jpg']",0.0,8.0,54.0,"['china', 'covid19', 'belarus', 'vaccine', 'sinopharm']",[],https://twitter.com/shen_shiwei/status/1363345158498967556,False,,1.0,https://pbs.twimg.com/media/EuuTLPzVEAInrR8.jpg,,,,,,,[],,,,,POSITIVE
2517,2671,19842,19842,28639,1370952834011648000,1370952834011648000,2021-03-14 09:50:01,2021-03-14,09:50:01,530,69172612,arabnews,Arab News,,More than 2 million #COVID19 #vaccine doses had been administered across 500 vaccination centers in #SaudiArabia so far Ministry of Health,en,[],['https://arab.news/m7sq3'],['https://pbs.twimg.com/media/EwaaVfeUYAYsZP5.jpg'],1.0,4.0,39.0,"['covid19', 'vaccine', 'saudiarabia']",[],https://twitter.com/arabnews/status/1370952834011648000,False,,1.0,https://pbs.twimg.com/media/EwaaVfeUYAYsZP5.jpg,,,,,,,[],,,,,POSITIVE
9370,9980,27151,27151,37962,1353825955714838529,1353825955714838529,2021-01-26 03:33:55,2021-01-26,03:33:55,530,1944466748,toryboypierce,Andrew Pierce,,"#vaccine <USER> which left Britain after Brexit, still not approved <USER> vaccine. the shambles over vaccine a tragic metaphor for all that's wrong with bloated EU bureaucracy which is now killing people",en,"[{'screen_name': 'astrazeneca', 'name': 'astrazeneca', 'id': '62465691'}]",[],[],97.0,235.0,1329.0,['vaccine'],[],https://twitter.com/toryboypierce/status/1353825955714838529,False,,0.0,,,,,,,,[],,,,,POSITIVE
2367,2511,19682,19682,28421,1371479743204360192,1371479743204360192,2021-03-15 20:43:46,2021-03-15,20:43:46,530,1095558246,drninaradcliff,Nina Radcliff,,"Joined <USER> on <USER> 2 discuss #vaccine #concerns, #safety #efficacy. Getting #vaccinated is the best #guarantee u will not b #hospitalized #die from #COVID19. #Covid_19 #CovidVaccine #AstraZenaca #health #america #open #business Full clip at",en,"[{'screen_name': 'teamcavuto', 'name': 'neil cavuto', 'id': '223970563'}, {'screen_name': 'foxbusiness', 'name': 'fox business', 'id': '56413858'}]",['https://youtu.be/C4gyzpu41GI'],[],5.0,5.0,45.0,"['vaccine', 'concerns', 'safety', 'efficacy', 'vaccinated', 'guarantee', 'hospitalized', 'die', 'covid19', 'covid_19', 'covidvaccine', 'astrazenaca', 'health', 'america', 'open', 'business']",[],https://twitter.com/DrNinaRadcliff/status/1371479743204360192,False,,1.0,https://pbs.twimg.com/ext_tw_video_thumb/1371479567857238018/pu/img/3uZm7sajJ5jRHFYo.jpg,,,,,,,[],,,,,POSITIVE
